,customer lifetime value,income,monthly premium auto,months since last claim,months since policy inception,number of open complaints,number of policies,month,customer lifetime value_temp,income_temp,months since last claim_temp,months since policy inception_temp
1046,2389.774148,58652,64,14.0,75,5.0,1,1,219,58652.0,14.0,75.0
1047,1898.683686,0,70,17.0,20,5.0,1,1,1,37657.38000875848,17.0,20.0
1048,12067.45599,0,116,14.0,35,0.0,2,1,6788,37657.38000875848,14.0,35.0
1049,3893.305281,26605,100,33.0,13,0.0,1,1,1930,26605.0,33.0,13.0
1050,2827.55957,0,79,30.0,25,0.0,1,2,1081,37657.38000875848,30.0,25.0
1051,11700.6441,0,169,7.0,64,0.0,3,2,6737,37657.38000875848,7.0,64.0
1052,2620.392335,24721,67,3.0,76,0.0,1,1,710,24721.0,3.0,76.0
1053,2821.448707,0,81,21.0,78,0.0,1,1,1070,37657.38000875848,21.0,78.0
1054,4949.389491,0,134,15.0,3,0.0,1,2,2962,37657.38000875848,15.0,3.0
1055,5220.280968,0,69,23.0,13,0.0,7,2,3322,37657.38000875848,23.0,13.0
1056,12282.84085,36328,155,6.0,21,0.0,4,1,6816,36328.0,6.0,21.0
1057,4108.257228,0,114,7.0,90,0.0,1,1,2083,37657.38000875848,7.0,90.0
1058,2746.080105,0,74,5.0,75,0.0,1,2,937,37657.38000875848,5.0,75.0
1059,5003.336664,0,66,12.0,20,1.0,4,1,3032,37657.38000875848,12.0,20.0
1060,4398.047053,0,62,6.0,62,0.0,3,2,2313,37657.38000875848,6.0,62.0
1061,8139.996817,0,108,10.0,42,0.0,6,1,5500,37657.38000875848,10.0,42.0
1062,7486.088015,0,113,33.0,18,0.0,4,1,5012,37657.38000875848,33.0,18.0
1063,4823.558028,58946,121,5.0,87,0.0,1,1,2775,58946.0,5.0,87.0
1064,22062.54841,0,225,26.0,53,0.0,2,2,7643,37657.38000875848,26.0,53.0
1065,4929.549699,25632,63,27.0,52,0.0,7,1,2937,25632.0,27.0,52.0
1066,4031.539471,0,117,2.0,41,0.0,1,2,2025,37657.38000875848,2.0,41.0
1067,4786.889347,45515,61,14.0,33,0.0,9,1,2729,45515.0,14.0,33.0
1068,5162.370678,0,74,33.0,92,0.0,4,1,3245,37657.38000875848,33.0,92.0
1069,3288.6575,0,97,27.0,17,0.0,1,2,1512,37657.38000875848,27.0,17.0
1070,32104.69957,89546,266,4.0,18,1.0,2,2,7906,89546.0,4.0,18.0
1071,11747.65373,58658,74,16.0,23,0.0,2,1,6744,58658.0,16.0,23.0
1072,5639.402141,24636,77,5.0,72,0.0,6,1,3860,24636.0,5.0,72.0
1073,13094.60875,88249,108,9.0,71,0.0,2,1,6935,88249.0,9.0,71.0
1074,5943.07303,62120,74,5.0,39,0.0,8,1,4125,62120.0,5.0,39.0
1075,7602.663689,0,105,2.0,84,0.0,5,2,5099,37657.38000875848,2.0,84.0
1076,2086.610957,0,62,26.0,30,0.0,1,1,15,37657.38000875848,26.0,30.0
1077,7302.775082,30492,61,32.0,68,0.0,2,1,4866,30492.0,32.0,68.0
1078,3399.125502,28928,87,23.0,7,1.0,1,2,1591,28928.0,23.0,7.0
1079,4849.697945,36413,61,21.0,76,0.0,3,1,2806,36413.0,21.0,76.0
1080,7173.909404,75217,61,12.0,47,1.0,2,2,4760,75217.0,12.0,47.0
1081,13466.92071,11432,119,11.0,9,0.0,2,2,7000,11432.0,11.0,9.0
1082,22103.5072,0,102,35.0,48,0.0,2,1,7646,37657.38000875848,35.0,48.0
1083,11972.78231,0,186,0.0,67,2.0,5,2,6776,37657.38000875848,15.097000218962119,67.0
1084,7232.609391,46621,61,20.0,31,0.0,2,2,4799,46621.0,20.0,31.0
1085,2685.901421,58166,67,3.0,19,0.0,1,1,823,58166.0,3.0,19.0
1086,8176.576796,67137,111,0.0,49,5.0,6,2,5528,67137.0,15.097000218962119,49.0
1087,4130.628776,28321,111,34.0,32,0.0,1,2,2104,28321.0,34.0,32.0
1088,6272.416823,76673,80,2.0,59,1.0,4,2,4285,76673.0,2.0,59.0
1089,4745.181764,50549,61,2.0,73,0.0,7,2,2667,50549.0,2.0,73.0
1090,5584.961718,19724,72,20.0,49,0.0,4,2,3793,19724.0,20.0,49.0
1091,23594.6802,76358,66,25.0,3,0.0,2,1,7707,76358.0,25.0,3.0
1092,18680.99387,74640,66,0.0,44,0.0,2,1,7463,74640.0,15.097000218962119,44.0
1093,5918.066128,77521,73,6.0,66,0.0,3,2,4105,77521.0,6.0,66.0
1094,12280.76661,88340,102,16.0,1,0.0,2,1,6815,88340.0,16.0,1.0
1095,2913.475108,76638,73,2.0,55,1.0,1,1,1235,76638.0,2.0,55.0
1096,4127.495254,0,119,20.0,89,3.0,1,1,2100,37657.38000875848,20.0,89.0
1097,4666.643522,60466,117,14.0,3,0.0,1,2,2578,60466.0,14.0,3.0
1098,13171.01282,21513,119,21.0,81,1.0,2,1,6951,21513.0,21.0,81.0
1099,7600.034998,0,70,3.0,94,0.0,2,2,5096,37657.38000875848,3.0,94.0
1100,5067.635525,61067,64,20.0,0,1.0,3,1,3121,61067.0,20.0,48.064593825268226
1101,10498.92645,30352,89,21.0,13,0.0,2,2,6525,30352.0,21.0,13.0
1102,12504.49422,33746,106,29.0,23,0.0,2,1,6846,33746.0,29.0,23.0
1103,9135.291575,95330,113,1.0,1,0.0,3,1,6136,95330.0,1.0,1.0
1104,27542.36956,50494,114,19.0,15,0.0,2,2,7823,50494.0,19.0,15.0
1105,3683.472334,12454,100,4.0,68,0.0,1,1,1781,12454.0,4.0,68.0
1106,13220.80421,29504,117,24.0,90,0.0,2,1,6955,29504.0,24.0,90.0
1107,13916.93446,52423,119,2.0,80,1.0,2,1,7048,52423.0,2.0,80.0
1108,2248.449633,24910,63,7.0,63,1.0,1,1,93,24910.0,7.0,63.0
1109,4872.01638,0,64,1.0,7,0.0,7,1,2835,37657.38000875848,1.0,7.0
1110,4872.774396,69247,61,12.0,64,1.0,3,2,2837,69247.0,12.0,64.0
1111,3570.760509,56168,88,13.0,20,0.0,1,1,1707,56168.0,13.0,20.0
1112,3450.328786,39248,87,27.0,22,0.0,1,1,1625,39248.0,27.0,22.0
1113,8092.87696,50825,102,3.0,46,0.0,3,2,5461,50825.0,3.0,46.0
1114,7822.304151,33963,99,10.0,3,0.0,4,1,5268,33963.0,10.0,3.0
1115,2580.849899,46900,66,13.0,59,0.0,1,2,618,46900.0,13.0,59.0
1116,8426.057283,0,74,30.0,37,0.0,2,2,5704,37657.38000875848,30.0,37.0
1117,6636.859781,47274,83,32.0,26,1.0,5,1,4460,47274.0,32.0,26.0
1118,3436.448003,30509,88,15.0,76,0.0,1,2,1615,30509.0,15.0,76.0
1119,6085.304178,44712,82,19.0,14,2.0,8,1,4194,44712.0,19.0,14.0
1120,3118.981095,23008,79,29.0,49,1.0,1,1,1405,23008.0,29.0,49.0
1121,8238.45802,68261,102,11.0,81,0.0,4,1,5576,68261.0,11.0,81.0
1122,3351.213465,90213,83,3.0,12,0.0,1,1,1558,90213.0,3.0,12.0
1123,2683.492593,84895,67,24.0,19,0.0,1,1,818,84895.0,24.0,19.0
1124,7285.103913,57134,91,6.0,6,1.0,8,1,4845,57134.0,6.0,6.0
1125,14042.103,88854,118,6.0,50,0.0,2,1,7069,88854.0,6.0,50.0
1126,4563.018085,39187,118,32.0,43,1.0,1,2,2473,39187.0,32.0,43.0
1127,3939.00637,60021,99,12.0,28,0.0,1,1,1955,60021.0,12.0,28.0
1128,9120.065162,63878,113,32.0,47,0.0,9,2,6131,63878.0,32.0,47.0
1129,8105.81483,17920,72,14.0,53,0.0,2,2,5474,17920.0,14.0,53.0
1130,7292.948758,0,65,6.0,45,0.0,2,2,4855,37657.38000875848,6.0,45.0
1131,2539.990699,54889,63,32.0,94,0.0,1,2,533,54889.0,32.0,94.0
1132,15320.21872,36637,192,28.0,52,0.0,3,1,7216,36637.0,28.0,52.0
1133,4439.900652,88613,111,5.0,59,0.0,1,2,2347,88613.0,5.0,59.0
1134,4014.453113,37384,99,9.0,17,0.0,1,1,2009,37384.0,9.0,17.0
1135,8929.611119,44329,112,25.0,58,0.0,3,1,6035,44329.0,25.0,58.0
1136,4883.117399,53305,63,32.0,73,0.0,4,1,2864,53305.0,32.0,73.0
1137,9259.715798,0,127,11.0,86,0.0,3,1,6180,37657.38000875848,11.0,86.0
1138,3225.395988,29606,81,33.0,32,0.0,1,1,1473,29606.0,33.0,32.0
1139,6625.28717,41460,83,1.0,54,0.0,4,2,4453,41460.0,1.0,54.0
1140,4334.064096,23904,123,1.0,67,3.0,1,2,2256,23904.0,1.0,67.0
1141,32871.74779,78487,117,5.0,17,0.0,2,2,7925,78487.0,5.0,17.0
1142,2113.85703,0,65,27.0,37,2.0,1,2,19,37657.38000875848,27.0,37.0
1143,12383.5306,40602,105,14.0,84,0.0,2,1,6835,40602.0,14.0,84.0
1144,24610.78085,72786,76,10.0,9,0.0,2,2,7744,72786.0,10.0,9.0
1145,6473.32562,0,88,3.0,99,0.0,6,1,4385,37657.38000875848,3.0,99.0
1146,4983.178714,21497,128,31.0,58,0.0,1,2,3005,21497.0,31.0,58.0
1147,2890.338106,51906,73,29.0,78,0.0,1,1,1192,51906.0,29.0,78.0
1148,2471.528431,95697,61,16.0,55,0.0,1,1,390,95697.0,16.0,55.0
1149,9732.584122,38279,82,5.0,41,0.0,2,2,6348,38279.0,5.0,41.0
1150,2597.864075,49308,65,7.0,97,0.0,1,2,659,49308.0,7.0,97.0
1151,8217.427595,84815,68,9.0,37,0.0,2,1,5564,84815.0,9.0,37.0
1152,2882.350556,87798,71,18.0,73,0.0,1,2,1179,87798.0,18.0,73.0
1153,8427.172486,46503,215,4.0,21,1.0,1,2,5705,46503.0,4.0,21.0
1154,5131.360525,50994,128,16.0,48,0.0,1,2,3207,50994.0,16.0,48.0
1155,10611.56172,0,96,29.0,5,0.0,2,2,6555,37657.38000875848,29.0,5.0
1156,3808.122147,94903,94,3.0,38,0.0,1,1,1870,94903.0,3.0,38.0
1157,5759.011129,30968,74,10.0,89,1.0,8,2,3972,30968.0,10.0,89.0
1158,26305.41541,35300,74,14.0,71,0.0,2,2,7792,35300.0,14.0,71.0
1159,8649.700578,94389,107,16.0,76,0.0,8,1,5871,94389.0,16.0,76.0
1160,10819.999,37433,90,7.0,18,0.0,2,1,6593,37433.0,7.0,18.0
1161,4900.545112,22976,66,19.0,33,0.0,4,2,2895,22976.0,19.0,33.0
1162,7583.962264,0,102,27.0,29,0.0,5,2,5081,37657.38000875848,27.0,29.0
1163,6314.596813,0,87,15.0,46,0.0,6,1,4322,37657.38000875848,15.0,46.0
1164,3574.990725,51950,89,34.0,90,0.0,1,1,1713,51950.0,34.0,90.0
1165,9336.123495,45262,117,25.0,32,0.0,7,2,6205,45262.0,25.0,32.0
1166,5002.093264,0,70,35.0,56,0.0,3,1,3031,37657.38000875848,35.0,56.0
1167,5560.278162,0,74,29.0,52,0.0,8,2,3761,37657.38000875848,29.0,52.0
1168,22103.5072,0,102,35.0,48,0.0,2,1,7646,37657.38000875848,35.0,48.0
1169,3748.14406,0,106,24.0,27,0.0,1,1,1834,37657.38000875848,24.0,27.0
1170,2255.312942,58289,62,18.0,92,4.0,1,1,98,58289.0,18.0,92.0
1171,5389.499465,66429,136,35.0,93,0.0,1,1,3559,66429.0,35.0,93.0
1172,30286.68586,27587,103,14.0,34,1.0,2,2,7874,27587.0,14.0,34.0
1173,3386.532195,0,92,18.0,79,0.0,1,2,1585,37657.38000875848,18.0,79.0
1174,8072.245595,57938,101,6.0,36,0.0,3,1,5447,57938.0,6.0,36.0
1175,6323.923864,78532,78,25.0,87,0.0,3,1,4324,78532.0,25.0,87.0
1176,6300.440231,29539,85,20.0,83,0.0,7,1,4314,29539.0,20.0,83.0
1177,4012.319346,47221,99,8.0,79,0.0,1,1,2004,47221.0,8.0,79.0
1178,4991.035369,54189,62,11.0,84,0.0,3,1,3015,54189.0,11.0,84.0
1179,8256.2978,62902,69,14.0,94,0.0,2,1,5583,62902.0,14.0,94.0
1180,6521.368813,72608,82,26.0,19,3.0,8,1,4412,72608.0,26.0,19.0
1181,11073.10572,82807,92,15.0,20,0.0,2,1,6648,82807.0,15.0,20.0
1182,4531.366283,0,119,30.0,95,0.0,1,2,2444,37657.38000875848,30.0,95.0
1183,2898.732747,0,96,5.0,7,4.0,1,1,1209,37657.38000875848,5.0,7.0
1184,2808.606027,83497,69,28.0,15,0.0,1,1,1050,83497.0,28.0,15.0
1185,2393.915369,0,70,24.0,10,0.0,1,1,226,37657.38000875848,24.0,10.0
1186,5028.575209,70828,62,8.0,18,0.0,4,1,3068,70828.0,8.0,18.0
1187,3219.146148,45892,81,1.0,49,0.0,1,2,1468,45892.0,1.0,49.0
1188,57520.50151,48367,161,10.0,34,0.0,2,1,8028,48367.0,10.0,34.0
1189,3363.004143,80138,83,3.0,33,0.0,1,2,1573,80138.0,3.0,33.0
1190,16229.64891,26030,139,25.0,29,1.0,2,2,7300,26030.0,25.0,29.0
1191,8647.139152,0,119,5.0,31,0.0,3,2,5869,37657.38000875848,5.0,31.0
1192,9061.767848,37970,115,8.0,44,0.0,3,1,6098,37970.0,8.0,44.0
1193,2446.681538,44509,61,8.0,68,0.0,1,1,327,44509.0,8.0,68.0
1194,2893.806196,61809,72,9.0,21,0.0,1,2,1198,61809.0,9.0,21.0
1195,2422.194555,25036,61,11.0,30,1.0,1,1,272,25036.0,11.0,30.0
1196,13246.56841,36898,169,14.0,36,1.0,3,2,6959,36898.0,14.0,36.0
1197,6986.603722,0,93,21.0,8,0.0,3,1,4662,37657.38000875848,21.0,8.0
1198,4060.956163,0,115,18.0,30,1.0,1,1,2047,37657.38000875848,18.0,30.0
1199,3220.775528,19098,87,35.0,3,0.0,1,1,1469,19098.0,35.0,3.0
1200,6039.020697,0,89,6.0,49,1.0,3,2,4174,37657.38000875848,6.0,49.0
1201,11318.13083,79270,95,28.0,61,3.0,2,1,6689,79270.0,28.0,61.0
1202,7854.771821,36409,66,26.0,33,0.0,2,2,5288,36409.0,26.0,33.0
1203,3885.456401,0,105,3.0,92,0.0,1,2,1922,37657.38000875848,3.0,92.0
1204,2316.796105,0,64,2.0,80,0.0,1,2,143,37657.38000875848,2.0,80.0
1205,15167.04402,40467,197,1.0,84,3.0,3,1,7197,40467.0,1.0,84.0
1206,9238.305998,0,128,30.0,26,0.0,5,1,6174,37657.38000875848,30.0,26.0
1207,3289.547398,0,86,5.0,55,0.0,1,1,1516,37657.38000875848,5.0,55.0
1208,4875.31604,10743,70,12.0,64,2.0,8,2,2844,10743.0,12.0,64.0
1209,22658.53652,23665,67,19.0,50,0.0,2,1,7672,23665.0,19.0,50.0
1210,10507.69496,20043,92,13.0,9,0.0,2,2,6530,20043.0,13.0,9.0
1211,2491.257604,25965,65,23.0,27,0.0,1,2,432,25965.0,23.0,27.0
1212,2780.196856,20261,72,4.0,55,0.0,1,1,1006,20261.0,4.0,55.0
1213,3520.696547,31708,94,3.0,43,1.0,1,2,1674,31708.0,3.0,43.0
1214,4014.453113,37384,99,9.0,17,0.0,1,1,2009,37384.0,9.0,17.0
1215,4362.931238,58842,110,6.0,74,0.0,1,1,2279,58842.0,6.0,74.0
1216,2375.001798,47455,61,1.0,61,0.0,1,2,201,47455.0,1.0,61.0
1217,4595.524548,95550,116,15.0,75,1.0,1,1,2508,95550.0,15.0,75.0
1218,8767.626534,45484,111,31.0,28,0.0,8,1,5957,45484.0,31.0,28.0
1219,3274.037562,83869,81,10.0,23,0.0,1,2,1504,83869.0,10.0,23.0
1220,8028.484649,0,74,26.0,84,0.0,2,1,5416,37657.38000875848,26.0,84.0
1221,7627.660848,93004,63,31.0,2,0.0,2,1,5125,93004.0,31.0,2.0
1222,2215.912948,0,66,21.0,67,0.0,1,1,67,37657.38000875848,21.0,67.0
1223,4971.353586,98784,124,7.0,36,1.0,1,2,2992,98784.0,7.0,36.0
1224,8029.715047,76081,68,14.0,3,0.0,2,1,5418,76081.0,14.0,3.0
1225,13780.48818,25708,118,21.0,44,0.0,2,2,7033,25708.0,21.0,44.0
1226,4636.54647,26802,66,7.0,43,1.0,5,1,2541,26802.0,7.0,43.0
1227,4061.997378,30061,104,4.0,22,0.0,1,1,2049,30061.0,4.0,22.0
1228,9015.915395,0,130,32.0,38,0.0,4,1,6071,37657.38000875848,32.0,38.0
1229,5073.282126,57709,125,10.0,26,0.0,1,1,3128,57709.0,10.0,26.0
1230,2160.920387,0,62,4.0,49,1.0,1,1,42,37657.38000875848,4.0,49.0
1231,10115.44622,63528,256,15.0,23,0.0,1,1,6440,63528.0,15.0,23.0
1232,8159.136579,40589,69,23.0,68,0.0,2,1,5508,40589.0,23.0,68.0
1233,7296.535053,18884,64,21.0,90,0.0,2,2,4863,18884.0,21.0,90.0
1234,4475.424592,84903,111,7.0,63,0.0,1,2,2380,84903.0,7.0,63.0
1235,7200.566588,28245,62,0.0,16,0.0,2,2,4777,28245.0,15.097000218962119,16.0
1236,3359.290918,16891,88,15.0,54,0.0,1,2,1567,16891.0,15.0,54.0
1237,5554.826011,52984,69,12.0,81,0.0,5,1,3752,52984.0,12.0,81.0
1238,4078.290374,57031,104,16.0,10,1.0,1,2,2062,57031.0,16.0,10.0
1239,7735.465528,0,101,11.0,34,0.0,3,2,5206,37657.38000875848,11.0,34.0
1240,2522.41457,0,73,24.0,15,0.0,1,1,500,37657.38000875848,24.0,15.0
1241,8257.014532,20072,70,26.0,34,0.0,2,1,5584,20072.0,26.0,34.0
1242,5528.212807,36088,72,16.0,31,0.0,9,1,3722,36088.0,16.0,31.0
1243,4260.33573,26991,119,34.0,65,0.0,1,2,2199,26991.0,34.0,65.0
1244,3226.790317,19948,89,17.0,84,0.0,1,2,1475,19948.0,17.0,84.0
1245,8427.172486,46503,215,4.0,21,1.0,1,2,5705,46503.0,4.0,21.0
1246,8273.111579,0,116,6.0,78,0.0,3,1,5601,37657.38000875848,6.0,78.0
1247,8876.667487,30525,115,24.0,35,0.0,3,2,6012,30525.0,24.0,35.0
1248,4229.923123,0,126,15.0,45,0.0,1,1,2181,37657.38000875848,15.0,45.0
1249,7930.602564,75988,67,0.0,40,0.0,2,1,5342,75988.0,15.097000218962119,40.0
1250,14866.45116,24279,126,16.0,97,0.0,2,2,7163,24279.0,16.0,97.0
1251,4428.038374,0,64,6.0,47,0.0,8,1,2335,37657.38000875848,6.0,47.0
1252,8646.504109,64125,108,3.0,44,0.0,3,1,5867,64125.0,3.0,44.0
1253,6847.1189,71038,86,15.0,56,0.0,3,1,4577,71038.0,15.0,56.0
1254,3919.366722,66676,97,0.0,40,0.0,1,1,1946,66676.0,15.097000218962119,40.0
1255,4151.667368,0,61,7.0,71,3.0,9,2,2118,37657.38000875848,7.0,71.0
1256,5217.513287,39854,66,6.0,4,0.0,7,2,3316,39854.0,6.0,4.0
1257,7931.722181,23769,69,18.0,14,0.0,2,2,5343,23769.0,18.0,14.0
1258,5499.447223,88768,68,17.0,77,0.0,7,1,3682,88768.0,17.0,77.0
1259,10439.49667,88233,88,32.0,22,0.0,2,1,6511,88233.0,32.0,22.0
1260,8709.845263,41546,111,4.0,47,0.0,3,2,5919,41546.0,4.0,47.0
1261,8797.829644,80780,109,26.0,11,0.0,3,2,5967,80780.0,26.0,11.0
1262,2064.697955,0,65,12.0,57,3.0,1,1,14,37657.38000875848,12.0,57.0
1263,5638.150224,85896,70,28.0,27,0.0,3,2,3856,85896.0,28.0,27.0
1264,5453.709172,69468,67,2.0,3,0.0,3,2,3640,69468.0,2.0,3.0
1265,8558.927723,0,125,10.0,43,0.0,9,2,5807,37657.38000875848,10.0,43.0
1266,3237.996209,60244,83,3.0,72,3.0,1,1,1483,60244.0,3.0,72.0
1267,2845.520933,86631,73,7.0,44,1.0,1,2,1112,86631.0,7.0,44.0
1268,6189.443994,99074,77,4.0,40,1.0,9,1,4250,99074.0,4.0,40.0
1269,36695.90627,0,199,7.0,93,0.0,2,1,7963,37657.38000875848,7.0,93.0
1270,24543.19862,68297,212,6.0,42,3.0,2,1,7742,68297.0,6.0,42.0
1271,8145.985919,62534,68,10.0,1,0.0,2,1,5501,62534.0,10.0,1.0
1272,2674.730716,56342,69,12.0,89,0.0,1,2,801,56342.0,12.0,89.0
1273,7739.550403,64859,96,24.0,11,0.0,8,1,5210,64859.0,24.0,11.0
1274,2910.317298,12048,77,6.0,46,0.0,1,1,1227,12048.0,6.0,46.0
1275,5681.307056,67132,71,34.0,71,0.0,6,1,3905,67132.0,34.0,71.0
1276,4697.152892,0,67,10.0,75,0.0,7,1,2603,37657.38000875848,10.0,75.0
1277,4911.115538,33700,62,26.0,72,0.0,3,1,2909,33700.0,26.0,72.0
1278,3136.432103,49532,79,16.0,9,1.0,1,1,1417,49532.0,16.0,9.0
1279,13197.92893,0,68,19.0,2,3.0,2,1,6953,37657.38000875848,19.0,2.0
1280,4665.245047,0,68,16.0,35,1.0,3,2,2577,37657.38000875848,16.0,35.0
1281,8714.922135,0,118,14.0,64,0.0,4,2,5923,37657.38000875848,14.0,64.0
1282,25807.063,71210,214,8.0,89,1.0,2,2,7776,71210.0,8.0,89.0
1283,2551.226692,79751,63,15.0,67,0.0,1,1,560,79751.0,15.0,67.0
1284,5553.801956,26441,71,16.0,28,0.0,5,1,3751,26441.0,16.0,28.0
1285,8200.78728,25381,71,22.0,62,0.0,2,2,5549,25381.0,22.0,62.0
1286,5206.108215,94392,65,3.0,89,1.0,8,2,3301,94392.0,3.0,89.0
1287,3636.943738,34986,91,7.0,75,0.0,1,1,1751,34986.0,7.0,75.0
1288,3651.69247,0,110,7.0,70,0.0,1,1,1759,37657.38000875848,7.0,70.0
1289,2546.866098,86595,63,1.0,77,0.0,1,1,550,86595.0,1.0,77.0
1290,11431.73089,28657,100,4.0,55,0.0,2,1,6699,28657.0,4.0,55.0
1291,4458.113369,17622,65,1.0,36,1.0,3,1,2360,17622.0,1.0,36.0
1292,2903.024168,36845,74,14.0,33,0.0,1,2,1215,36845.0,14.0,33.0
1293,14274.55485,0,84,35.0,42,0.0,2,2,7102,37657.38000875848,35.0,42.0
1294,3683.794027,0,100,13.0,25,1.0,1,1,1782,37657.38000875848,13.0,25.0
1295,3964.534974,14616,106,16.0,23,0.0,1,2,1972,14616.0,16.0,23.0
1296,4437.842056,22768,112,16.0,69,0.0,1,2,2345,22768.0,16.0,69.0
1297,3954.344534,18375,103,8.0,50,0.0,1,2,1963,18375.0,8.0,50.0
1298,33718.8424,27500,114,25.0,47,0.0,2,1,7932,27500.0,25.0,47.0
1299,3962.825542,0,125,27.0,97,4.0,1,1,1967,37657.38000875848,27.0,97.0
1300,4717.62873,20355,61,4.0,6,1.0,3,2,2628,20355.0,4.0,6.0
1301,26197.41498,18495,113,10.0,15,0.0,2,1,7785,18495.0,10.0,15.0
1302,8092.87696,50825,102,3.0,46,0.0,3,2,5461,50825.0,3.0,46.0
1303,17288.55405,0,158,3.0,10,0.0,2,2,7383,37657.38000875848,3.0,10.0
1304,2716.190293,0,95,14.0,81,5.0,1,1,879,37657.38000875848,14.0,81.0
1305,4890.1093,0,68,21.0,59,0.0,7,1,2876,37657.38000875848,21.0,59.0
1306,8246.830811,62588,104,21.0,22,0.0,3,1,5577,62588.0,21.0,22.0
1307,7480.713618,52513,65,0.0,76,3.0,2,1,5002,52513.0,15.097000218962119,76.0
1308,10110.96161,96506,124,4.0,22,0.0,3,1,6438,96506.0,4.0,22.0
1309,9902.392683,0,133,4.0,58,0.0,8,2,6390,37657.38000875848,4.0,58.0
1310,27564.73951,26410,91,17.0,90,0.0,2,1,7824,26410.0,17.0,90.0
1311,4558.498445,0,65,24.0,93,0.0,9,2,2469,37657.38000875848,24.0,93.0
1312,2616.613903,72302,66,6.0,27,0.0,1,2,699,72302.0,6.0,27.0
1313,3801.282266,40513,96,21.0,37,1.0,1,2,1864,40513.0,21.0,37.0
1314,22658.53652,23665,67,19.0,50,0.0,2,1,7672,23665.0,19.0,50.0
1315,5817.832355,86824,72,1.0,76,0.0,3,1,4029,86824.0,1.0,76.0
1316,7643.068919,0,106,22.0,51,1.0,8,1,5137,37657.38000875848,22.0,51.0
1317,17930.60451,21708,68,28.0,77,0.0,2,1,7424,21708.0,28.0,77.0
1318,12157.32992,57449,103,6.0,28,0.0,2,2,6795,57449.0,6.0,28.0
1319,17788.05705,73339,89,34.0,13,0.0,2,2,7416,73339.0,34.0,13.0
1320,5979.724161,57693,76,16.0,56,0.0,3,2,4147,57693.0,16.0,56.0
1321,3260.74476,0,90,8.0,33,0.0,1,1,1497,37657.38000875848,8.0,33.0
1322,2217.664193,0,65,11.0,69,0.0,1,2,68,37657.38000875848,11.0,69.0
1323,13061.51639,0,180,4.0,45,0.0,6,1,6929,37657.38000875848,4.0,45.0
1324,4117.37239,0,116,19.0,99,0.0,1,2,2092,37657.38000875848,19.0,99.0
1325,7630.346461,0,111,21.0,20,0.0,8,1,5127,37657.38000875848,21.0,20.0
1326,3353.381136,63398,83,29.0,46,0.0,1,1,1562,63398.0,29.0,46.0
1327,4531.372981,23705,122,33.0,2,4.0,1,1,2445,23705.0,33.0,2.0
1328,4646.387267,37530,117,26.0,58,0.0,1,1,2554,37530.0,26.0,58.0
1329,5395.831967,70051,68,15.0,69,0.0,8,2,3573,70051.0,15.0,69.0
1330,8873.201307,28558,119,14.0,37,4.0,3,2,6008,28558.0,14.0,37.0
1331,2482.38724,0,71,13.0,50,0.0,1,1,410,37657.38000875848,13.0,50.0
1332,2497.910013,29465,63,6.0,9,0.0,1,2,445,29465.0,6.0,9.0
1333,7748.811,79528,64,2.0,39,0.0,2,1,5213,79528.0,2.0,39.0
1334,25169.18817,37282,79,1.0,49,0.0,2,2,7761,37282.0,1.0,49.0
1335,4832.117309,0,139,6.0,9,0.0,1,1,2784,37657.38000875848,6.0,9.0
1336,25807.063,71210,214,8.0,89,1.0,2,2,7776,71210.0,8.0,89.0
1337,3703.437656,23120,93,5.0,87,0.0,1,2,1799,23120.0,5.0,87.0
1338,12023.75062,28879,106,6.0,9,0.0,2,1,6782,28879.0,6.0,9.0
1339,5237.477743,33554,131,25.0,36,0.0,1,1,3347,33554.0,25.0,36.0
1340,6612.617859,28792,185,34.0,20,3.0,1,2,4445,28792.0,34.0,20.0
1341,7992.779105,35434,66,19.0,26,0.0,2,1,5375,35434.0,19.0,26.0
1342,6289.799089,40675,81,30.0,15,2.0,5,1,4305,40675.0,30.0,15.0
1343,5099.513147,0,70,28.0,77,1.0,3,2,3163,37657.38000875848,28.0,77.0
1344,2556.674379,0,71,17.0,22,0.0,1,1,578,37657.38000875848,17.0,22.0
1345,5619.689084,0,153,25.0,5,0.0,1,1,3831,37657.38000875848,25.0,5.0
1346,2787.423683,38667,72,8.0,67,0.0,1,1,1016,38667.0,8.0,67.0
1347,9624.938903,0,134,26.0,88,0.0,4,1,6316,37657.38000875848,26.0,88.0
1348,6269.592055,61040,78,21.0,9,0.0,9,1,4283,61040.0,21.0,9.0
1349,4566.123651,0,68,19.0,53,0.0,3,2,2477,37657.38000875848,19.0,53.0
1350,6158.846901,0,67,20.0,29,2.0,2,1,4226,37657.38000875848,20.0,29.0
1351,5097.763337,0,74,3.0,95,0.0,7,2,3161,37657.38000875848,3.0,95.0
1352,9129.872774,70973,114,6.0,24,1.0,3,2,6135,70973.0,6.0,24.0
1353,5575.751228,91416,69,4.0,39,0.0,5,1,3780,91416.0,4.0,39.0
1354,11085.87709,69090,139,24.0,11,0.0,5,1,6651,69090.0,24.0,11.0
1355,4196.652176,0,64,35.0,75,1.0,7,2,2158,37657.38000875848,35.0,75.0
1356,6889.518761,33786,89,15.0,94,1.0,3,1,4607,33786.0,15.0,94.0
1357,11280.72641,45743,96,15.0,81,0.0,2,2,6680,45743.0,15.0,81.0
