,CUSTOMER LIFETIME VALUE,INCOME,MONTHLY PREMIUM AUTO,MONTHS SINCE LAST CLAIM,MONTHS SINCE POLICY INCEPTION,NUMBER OF OPEN COMPLAINTS,NUMBER OF POLICIES,MONTH,CUSTOMER LIFETIME VALUE_TEMP
2297,3861.486269,93272,95,3.0,54,0.0,1,1,1907
2298,5325.724541,0,73,17.0,44,0.0,7,2,3470
2299,36229.40842,22220,105,29.0,46,0.0,2,1,7958
2300,2487.358049,22331,64,11.0,12,0.0,1,1,422
2301,2725.356404,36650,69,2.0,70,1.0,1,1,896
2302,29412.2893,0,107,0.0,62,0.0,2,1,7859
2303,12941.89193,52369,110,34.0,49,1.0,2,1,6908
2304,2436.839358,0,65,34.0,84,0.0,1,2,308
2305,7295.332712,34062,91,23.0,51,0.0,3,2,4860
2306,4165.396419,0,116,2.0,97,0.0,1,2,2131
2307,13599.92487,22775,184,6.0,10,0.0,3,2,7017
2308,7462.926263,70263,93,30.0,66,0.0,5,1,4992
2309,13502.63148,57222,112,3.0,88,1.0,2,2,7004
2310,31803.30779,25663,114,20.0,89,0.0,2,1,7899
2311,2427.770513,24409,62,4.0,13,0.0,1,1,281
2312,3531.039178,26884,89,11.0,84,0.0,1,2,1680
2313,5161.789881,0,70,6.0,24,0.0,6,2,3243
2314,8132.702789,36737,102,13.0,20,0.0,8,1,5496
2315,7199.645715,63328,89,19.0,19,0.0,9,1,4776
2316,5894.907375,39381,74,6.0,55,1.0,7,2,4083
2317,3223.217276,0,91,35.0,12,1.0,1,2,1471
2318,9414.119587,20455,84,14.0,40,2.0,2,1,6239
2319,2450.625315,61883,62,11.0,62,0.0,1,1,339
2320,5522.524223,85609,136,22.0,17,0.0,1,1,3714
2321,8997.040244,54230,112,10.0,21,0.0,9,1,6060
2322,4510.542608,84300,111,13.0,0,0.0,1,2,2414
2323,16261.16768,41671,136,15.0,30,0.0,2,2,7303
2324,3644.833554,82477,90,1.0,69,0.0,1,1,1752
2325,6864.647514,96832,85,19.0,23,0.0,3,2,4589
2326,17625.53763,77803,63,30.0,18,0.0,2,1,7402
2327,3907.028747,0,109,2.0,8,0.0,1,1,1940
2328,8693.631249,17453,118,12.0,70,1.0,9,2,5905
2329,3531.348165,0,98,23.0,46,0.0,1,2,1681
2330,2310.882998,0,64,12.0,24,0.0,1,1,137
2331,18269.53692,0,127,18.0,97,0.0,2,1,7439
2332,2728.842912,40516,70,9.0,75,0.0,1,1,906
2333,7834.151482,36094,99,28.0,50,1.0,5,1,5272
2334,2552.226197,35149,64,26.0,33,0.0,1,2,565
2335,3007.386248,0,80,31.0,67,0.0,1,2,1330
2336,5320.614976,32116,132,10.0,42,0.0,1,1,3463
2337,19884.91592,63755,62,28.0,40,0.0,2,1,7530
2338,3738.436222,27208,102,10.0,65,0.0,1,2,1825
2339,3873.647046,28142,105,18.0,50,0.0,1,1,1915
2340,24127.50402,14072,71,13.0,3,0.0,2,1,7727
2341,8418.573784,0,115,21.0,62,0.0,9,2,5701
2342,8370.401649,77512,104,2.0,5,0.0,6,1,5664
2343,2393.915369,0,70,24.0,10,0.0,1,1,226
2344,8688.754812,59098,110,31.0,73,0.0,3,1,5901
2345,3491.741616,0,104,30.0,88,0.0,1,1,1656
2346,8355.512557,49564,105,8.0,29,0.0,5,2,5653
2347,34611.37896,20090,109,10.0,59,0.0,2,1,7937
2348,3829.278604,19240,99,25.0,69,0.0,1,1,1881
2349,7540.390159,0,68,24.0,42,0.0,2,1,5053
2350,7258.634662,88082,61,10.0,45,1.0,2,1,4820
2351,3059.182181,0,88,5.0,85,0.0,1,2,1365
2352,5406.876611,27166,71,29.0,51,0.0,5,1,3582
2353,16675.89616,57844,85,16.0,31,1.0,2,1,7338
2354,5802.065978,97541,72,22.0,1,0.0,3,1,4015
2355,5971.313496,52018,78,17.0,37,3.0,7,1,4142
2356,2444.329535,83800,62,11.0,44,0.0,1,2,321
2357,6264.6336,0,89,5.0,16,0.0,3,2,4280
2358,8639.088723,62082,72,15.0,57,0.0,2,2,5862
2359,23554.392,31157,100,23.0,49,0.0,2,2,7706
2360,5583.830065,32403,71,31.0,47,0.0,9,1,3792
2361,23895.6779,0,98,0.0,57,0.0,2,2,7717
2362,2335.878238,22087,61,29.0,3,2.0,1,1,158
2363,13865.83107,53484,70,12.0,12,0.0,2,2,7041
2364,4686.469674,58089,118,31.0,83,0.0,1,2,2593
2365,3323.092454,70410,83,25.0,13,0.0,1,1,1537
2366,5480.104065,58651,71,6.0,95,0.0,3,2,3664
2367,3167.658442,0,92,20.0,50,0.0,1,1,1438
2368,11009.13049,51643,283,16.0,43,0.0,1,1,6637
2369,2379.825871,69202,61,33.0,12,0.0,1,2,208
2370,13211.01092,74656,111,0.0,6,0.0,2,1,6954
2371,4846.322223,0,72,31.0,75,0.0,9,1,2803
2372,8838.085637,82664,114,24.0,10,3.0,9,1,5989
2373,8201.330033,81785,67,12.0,44,0.0,2,2,5550
2374,2602.650842,41958,66,15.0,49,1.0,1,1,673
2375,21423.63723,0,65,9.0,31,0.0,2,1,7611
2376,5569.456156,53565,71,27.0,34,1.0,6,2,3773
2377,31269.27308,90289,99,4.0,88,3.0,2,2,7892
2378,3311.15793,21246,83,19.0,51,0.0,1,2,1529
2379,4617.838205,41167,118,16.0,4,0.0,1,1,2521
2380,2570.190941,69446,64,23.0,32,1.0,1,2,600
2381,6689.022728,56980,84,33.0,70,0.0,7,2,4494
2382,6863.124573,25352,173,10.0,65,0.0,1,1,4587
2383,9585.501257,26432,88,19.0,89,3.0,2,2,6302
2384,20003.14091,33901,84,11.0,19,1.0,2,1,7536
2385,4170.340729,90310,104,9.0,39,0.0,1,2,2137
2386,18504.2801,91268,229,32.0,62,0.0,5,2,7450
2387,2534.306443,21606,71,21.0,22,3.0,1,2,518
2388,5345.201117,55571,135,4.0,46,0.0,1,1,3497
2389,8555.887254,0,81,6.0,49,0.0,2,1,5803
2390,10094.13003,32046,127,28.0,23,0.0,4,1,6431
2391,5553.521059,96587,138,31.0,99,0.0,1,1,3749
2392,4595.043966,0,64,16.0,62,0.0,6,1,2506
2393,4014.453113,37384,99,9.0,17,0.0,1,1,2009
2394,9075.768214,37722,116,8.0,23,0.0,8,1,6102
2395,9384.654502,25370,116,21.0,64,0.0,3,1,6224
2396,6369.262355,34498,83,30.0,72,0.0,7,1,4342
2397,23813.52051,88680,66,5.0,66,0.0,2,1,7713
2398,6418.24871,46648,81,8.0,26,0.0,7,1,4364
2399,5811.996703,58643,74,33.0,58,0.0,3,2,4024
2400,9384.475767,0,133,7.0,42,0.0,4,2,6223
2401,5332.462694,68931,66,32.0,30,0.0,7,2,3481
2402,16468.22079,0,63,4.0,52,0.0,2,1,7322
2403,5479.555081,56005,68,31.0,30,1.0,3,1,3661
2404,5666.867962,53907,71,1.0,52,0.0,9,1,3887
2405,2719.506996,14030,72,11.0,3,0.0,1,1,884
2406,3832.118106,15192,100,1.0,7,0.0,1,2,1882
2407,8596.567628,25785,112,8.0,22,1.0,4,1,5836
2408,5182.393447,44820,133,12.0,62,3.0,1,1,3274
2409,5206.761563,21594,71,16.0,23,3.0,3,1,3303
2410,9764.945308,0,98,24.0,11,1.0,2,2,6354
2411,12731.95161,40870,105,3.0,56,0.0,2,1,6872
2412,4078.023331,0,116,18.0,86,0.0,1,1,2061
2413,8417.004401,24285,111,6.0,10,0.0,7,1,5698
2414,17793.60797,0,118,26.0,43,0.0,2,2,7418
2415,4745.680421,0,63,23.0,88,0.0,3,1,2668
2416,4250.282624,0,61,17.0,1,1.0,7,1,2194
2417,3096.511217,21604,79,14.0,28,0.0,1,2,1390
2418,5504.139033,0,73,18.0,45,0.0,5,2,3689
2419,2121.647053,0,62,11.0,45,0.0,1,1,24
2420,6179.699689,0,86,12.0,96,0.0,8,2,4238
2421,14084.48944,0,208,22.0,92,0.0,3,2,7076
2422,5224.328801,83389,65,5.0,57,0.0,3,1,3326
2423,4729.593583,29414,64,2.0,32,0.0,3,1,2642
2424,4731.366975,30686,61,22.0,45,0.0,3,1,2645
2425,8054.982035,75531,102,2.0,13,0.0,4,1,5435
2426,5267.760257,39722,133,9.0,62,0.0,1,2,3385
2427,7325.892726,52920,93,18.0,95,0.0,3,1,4879
2428,2752.65503,81280,68,6.0,47,0.0,1,2,953
2429,18591.54967,14209,62,34.0,36,0.0,2,1,7458
2430,2933.960426,0,83,2.0,62,0.0,1,1,1263
2431,6285.019179,0,172,5.0,33,0.0,1,1,4299
2432,7516.831717,31477,94,22.0,77,0.0,3,2,5032
2433,2388.949198,0,65,8.0,5,0.0,1,2,217
2434,4590.811214,28354,118,33.0,20,0.0,1,2,2501
2435,5770.684097,0,83,21.0,67,0.0,8,2,3984
2436,27789.69235,33806,89,32.0,59,0.0,2,1,7829
2437,8743.852187,99517,109,2.0,93,0.0,3,2,5947
2438,15467.78904,77517,129,19.0,20,0.0,2,1,7229
2439,21590.44235,62477,183,7.0,75,0.0,2,2,7621
2440,3008.099115,80681,74,31.0,12,0.0,1,1,1331
2441,8408.308374,84091,105,18.0,48,0.0,9,2,5690
2442,9124.600015,99368,113,34.0,6,0.0,3,1,6134
2443,7374.077921,0,110,19.0,87,4.0,3,1,4914
2444,2551.226692,79751,63,15.0,67,0.0,1,1,560
2445,10408.96865,20228,101,3.0,43,1.0,2,2,6505
2446,7785.004214,44897,99,22.0,46,1.0,7,2,5247
2447,5442.744248,25884,69,18.0,36,3.0,9,2,3625
2448,9322.08512,70435,116,0.0,50,0.0,4,2,6201
2449,7582.113842,64801,64,23.0,19,0.0,2,2,5077
2450,2587.107864,27861,65,22.0,67,0.0,1,2,633
2451,4831.421687,23228,64,4.0,0,1.0,6,2,2783
2452,3730.144916,75132,93,7.0,33,2.0,1,1,1818
2453,7536.070851,69674,62,14.0,18,1.0,2,1,5050
2454,3884.8552,0,114,35.0,9,0.0,1,1,1921
2455,2916.41746,85210,74,23.0,76,0.0,1,2,1242
2456,2867.312197,23376,78,19.0,18,0.0,1,1,1157
2457,5050.826183,0,69,16.0,45,0.0,6,2,3100
2458,3945.588049,0,105,2.0,54,0.0,1,1,1961
2459,6622.05254,80979,84,32.0,27,2.0,3,1,4451
2460,17109.39447,87139,213,18.0,27,0.0,3,1,7374
2461,2721.749756,22885,73,20.0,46,0.0,1,2,888
2462,6991.248087,19019,186,7.0,46,0.0,1,2,4666
2463,6165.557517,0,88,12.0,54,0.0,6,1,4231
2464,13355.48637,34495,113,27.0,29,0.0,2,1,6980
2465,4984.618655,86305,62,1.0,99,0.0,5,1,3010
2466,5234.780561,0,73,7.0,60,0.0,3,2,3345
2467,5524.310373,70360,69,0.0,66,0.0,8,1,3716
2468,8100.243093,89420,67,3.0,83,0.0,2,1,5471
2469,4741.808942,0,65,2.0,73,0.0,8,1,2661
2470,4739.297046,0,76,28.0,55,5.0,3,1,2657
2471,8595.982289,94242,71,35.0,7,1.0,2,1,5835
2472,8750.222052,34695,113,1.0,60,0.0,5,1,5950
2473,5960.581363,47945,74,32.0,39,0.0,3,2,4134
2474,6439.779016,47412,81,10.0,39,0.0,7,1,4372
2475,21850.34627,48107,190,6.0,34,2.0,2,2,7629
2476,20395.96875,92850,104,3.0,28,1.0,2,2,7557
2477,4335.353131,86096,108,30.0,1,0.0,1,2,2258
2478,5450.573438,76389,68,5.0,86,0.0,7,2,3635
2479,7472.672033,44385,97,6.0,31,0.0,7,1,4997
2480,4860.62003,25854,68,24.0,37,0.0,9,1,2816
2481,5239.890913,27978,69,3.0,21,1.0,7,1,3349
2482,7292.913911,0,98,3.0,70,0.0,8,2,4854
2483,5928.748528,40531,74,17.0,32,0.0,9,1,4116
2484,6277.844624,21024,82,32.0,8,1.0,9,1,4293
2485,31516.5084,0,125,23.0,4,0.0,2,2,7895
2486,5207.640754,21952,66,20.0,31,0.0,6,1,3305
2487,11960.47577,52436,76,3.0,38,0.0,2,2,6774
2488,7955.442668,0,69,11.0,5,0.0,2,2,5357
2489,8109.364607,32314,68,17.0,77,0.0,2,2,5480
2490,14230.3242,78046,119,22.0,91,2.0,2,2,7096
2491,2249.874803,0,62,6.0,2,0.0,1,2,94
2492,22986.15393,84831,192,13.0,37,0.0,2,1,7688
2493,12357.11512,0,182,4.0,34,0.0,5,1,6831
2494,5789.8509,77221,71,2.0,49,0.0,7,1,3996
2495,7228.005386,25926,61,28.0,68,0.0,2,1,4795
2496,4669.22664,76157,116,15.0,80,0.0,1,2,2580
2497,2433.913419,0,72,28.0,29,0.0,1,1,295
2498,17441.6378,80969,217,1.0,80,0.0,3,1,7391
2499,2030.783687,0,64,0.0,8,1.0,1,1,8
2500,6732.970948,0,62,10.0,31,0.0,2,1,4515
2501,5158.576449,25963,66,11.0,35,0.0,9,1,3239
2502,9095.049868,37937,116,11.0,42,0.0,5,1,6111
2503,6371.320461,23797,81,10.0,57,0.0,3,1,4343
2504,3538.059456,0,67,12.0,67,5.0,7,1,1685
2505,5764.862315,40238,73,17.0,88,1.0,9,2,3980
2506,9343.198788,75909,117,23.0,77,0.0,3,2,6210
2507,4984.618655,86305,62,1.0,99,0.0,5,1,3010
2508,8622.835375,97361,73,6.0,85,0.0,2,2,5852
2509,20477.10841,58317,73,0.0,56,0.0,2,1,7563
2510,2545.518369,29250,64,27.0,30,0.0,1,2,548
2511,4772.943848,20993,133,35.0,90,0.0,1,2,2709
2512,4379.770178,47747,111,31.0,76,0.0,1,2,2298
2513,2592.437797,72421,65,8.0,23,0.0,1,1,645
2514,9012.922138,67840,112,34.0,56,0.0,5,1,6069
2515,6411.117312,13088,82,29.0,77,0.0,3,2,4360
2516,9007.431501,41539,116,11.0,35,0.0,3,2,6065
2517,7304.395148,41025,92,22.0,92,0.0,6,2,4868
2518,9468.509337,0,88,6.0,47,0.0,2,2,6267
2519,11638.89947,25370,102,10.0,77,0.0,2,1,6730
2520,5294.28379,61687,67,13.0,17,0.0,3,1,3429
2521,5847.415237,23496,77,17.0,88,0.0,8,1,4050
2522,5067.002561,89703,126,6.0,54,0.0,1,2,3118
2523,14024.35839,81872,115,10.0,55,0.0,2,2,7064
2524,7228.993348,53214,91,21.0,76,0.0,3,1,4796
2525,8838.085637,82664,114,24.0,10,3.0,9,1,5989
2526,34090.03598,51840,94,10.0,75,0.0,2,1,7935
2527,7618.442045,41900,63,0.0,34,0.0,2,2,5118
2528,4811.740943,0,68,34.0,37,0.0,6,2,2758
2529,2639.982596,69819,66,24.0,20,0.0,1,2,742
2530,4344.524462,48054,109,2.0,64,0.0,1,2,2264
2531,2471.145145,65176,62,24.0,32,0.0,1,1,387
2532,6798.272436,32517,94,11.0,53,3.0,3,1,4554
2533,8658.863813,62464,109,23.0,45,0.0,4,2,5878
2534,4115.577437,52405,103,2.0,27,0.0,1,2,2091
2535,4491.909095,0,63,16.0,5,0.0,5,1,2393
2536,6575.53817,10517,92,14.0,65,0.0,3,2,4433
2537,10506.88413,37934,137,2.0,58,1.0,8,2,6527
2538,2861.717418,90083,71,23.0,47,0.0,1,2,1143
2539,8622.835375,97361,73,6.0,85,0.0,2,2,5852
2540,5498.940679,22520,73,17.0,64,0.0,3,2,3681
2541,4742.106389,63891,119,13.0,13,0.0,1,1,2662
2542,14024.35839,81872,115,10.0,55,0.0,2,2,7064
2543,5006.609577,0,71,16.0,4,0.0,5,1,3037
2544,25805.50599,86901,72,24.0,73,0.0,2,2,7775
2545,3359.239423,97576,83,1.0,49,1.0,1,2,1566
2546,8346.019875,40105,104,21.0,26,0.0,3,1,5650
2547,3723.114445,31974,92,25.0,77,0.0,1,2,1813
2548,2602.212965,28995,67,28.0,42,0.0,1,2,671
2549,9787.808819,10475,88,13.0,81,1.0,2,1,6364
2550,12128.36511,20495,61,7.0,36,0.0,2,2,6792
2551,2594.809242,0,73,8.0,34,0.0,1,1,653
2552,8068.623946,51584,69,11.0,98,2.0,2,1,5444
2553,4386.277558,10621,67,28.0,22,0.0,5,2,2306
2554,3733.034622,21542,97,13.0,21,0.0,1,1,1823
2555,31706.9251,50719,131,33.0,79,0.0,2,2,7897
2556,5568.947534,0,79,21.0,53,1.0,7,1,3771
2557,7107.655397,0,61,2.0,15,0.0,2,2,4724
2558,41745.00646,45431,116,23.0,81,0.0,2,1,7996
2559,9011.129467,88708,112,6.0,71,0.0,9,1,6067
2560,4665.129599,0,62,26.0,62,0.0,3,2,2576
2561,10856.17638,37233,136,29.0,91,0.0,5,1,6602
2562,2534.946955,94003,64,14.0,39,0.0,1,1,519
2563,9403.875138,56410,117,13.0,73,0.0,3,1,6231
2564,2724.430809,0,77,15.0,31,0.0,1,1,893
2565,7229.329257,60345,93,22.0,10,0.0,5,1,4797
2566,8681.046339,0,86,6.0,57,2.0,2,2,5898
2567,4481.387593,0,69,1.0,25,0.0,4,1,2386
2568,2808.078361,55005,70,31.0,39,1.0,1,1,1049
2569,5424.256733,67414,68,7.0,37,0.0,8,2,3607
2570,4466.977478,28663,61,15.0,8,4.0,7,1,2368
2571,16313.68349,0,69,21.0,86,0.0,2,2,7310
2572,7998.347343,26487,112,0.0,82,0.0,3,1,5383
2573,19190.31894,39034,68,10.0,55,0.0,2,1,7491
2574,4202.663699,74057,105,12.0,75,1.0,1,1,2164
2575,11830.95192,92931,146,6.0,38,0.0,7,1,6758
2576,3731.504584,0,96,31.0,34,0.0,1,2,1819
2577,14435.67365,60880,119,25.0,89,0.0,2,1,7116
2578,15771.39342,21921,206,14.0,44,0.0,3,2,7265
2579,7579.532717,33906,64,25.0,49,0.0,2,1,5076
2580,5562.456386,59649,69,33.0,71,1.0,8,2,3763
2581,4349.104278,90893,110,33.0,0,0.0,1,2,2269
2582,5580.916514,31972,70,4.0,89,0.0,3,2,3787
2583,7452.939191,0,106,5.0,32,0.0,4,1,4986
2584,12515.18061,0,63,35.0,15,0.0,2,1,6847
2585,7099.574987,16121,65,5.0,85,2.0,2,1,4722
2586,7507.455372,60920,64,10.0,61,0.0,2,2,5029
2587,5700.761833,26811,72,22.0,82,0.0,3,2,3915
2588,12807.09083,0,69,32.0,21,0.0,2,1,6884
2589,39400.1854,0,181,22.0,96,0.0,2,1,7983
2590,2537.744494,0,69,9.0,89,0.0,1,2,527
2591,2242.574431,0,63,31.0,99,1.0,1,2,91
2592,8110.704417,76879,101,20.0,44,0.0,5,2,5484
2593,6656.709233,0,69,23.0,32,1.0,2,1,4472
2594,7644.684144,26526,99,0.0,86,0.0,3,1,5138
2595,9277.233839,71416,116,10.0,0,0.0,3,1,6189
2596,9427.684903,27824,118,32.0,9,0.0,8,1,6254
2597,24178.68478,43704,201,29.0,67,0.0,2,1,7730
2598,2372.289378,25550,61,28.0,13,0.0,1,2,196
2599,2777.525403,59124,70,18.0,31,2.0,1,1,1002
2600,5498.940679,22520,73,17.0,64,0.0,3,2,3681
2601,5511.491102,79027,70,13.0,37,0.0,5,1,3703
2602,4969.529102,62365,62,0.0,99,0.0,8,2,2990
2603,2453.408288,83772,62,13.0,76,0.0,1,1,351
2604,4916.373221,66982,121,12.0,13,0.0,1,1,2918
2605,20239.38353,36116,171,27.0,33,2.0,2,1,7550
2606,7215.821106,0,103,25.0,80,0.0,9,2,4784
2607,36057.53702,90330,137,0.0,86,3.0,2,2,7955
2608,10714.21449,55994,92,19.0,75,2.0,2,2,6575
2609,8002.308333,0,107,3.0,65,0.0,3,1,5386
2610,2447.053134,84658,62,21.0,93,0.0,1,1,329
2611,2411.256575,54483,61,6.0,57,0.0,1,2,255
2612,4980.18765,21135,130,14.0,59,0.0,1,2,3000
2613,4016.541995,0,111,4.0,85,0.0,1,2,2015
2614,6243.141785,57734,78,2.0,64,0.0,3,1,4273
2615,4524.642758,0,65,30.0,59,2.0,3,1,2428
2616,8281.740124,19189,108,21.0,9,0.0,3,1,5609
2617,2435.619979,25703,62,4.0,64,0.0,1,1,304
2618,4253.283113,0,62,13.0,8,0.0,5,1,2196
2619,2885.407442,92722,72,34.0,45,1.0,1,1,1184
2620,3708.811428,23393,95,26.0,37,0.0,1,1,1803
2621,4458.113369,17622,65,1.0,36,1.0,3,1,2360
2622,5705.899103,0,74,2.0,34,0.0,9,1,3921
2623,8966.309774,41829,76,11.0,41,0.0,2,1,6049
2624,5394.000979,27568,68,0.0,62,0.0,3,2,3567
2625,2274.647023,0,65,21.0,40,0.0,1,2,108
2626,2639.644171,88731,66,10.0,72,0.0,1,1,741
2627,4869.240839,55593,61,13.0,52,0.0,3,1,2831
2628,25640.24004,24695,168,5.0,83,0.0,2,1,7770
2629,2859.40857,51790,71,12.0,43,0.0,1,1,1136
2630,4878.829713,29950,61,0.0,76,0.0,4,2,2849
2631,2617.182661,98338,65,13.0,33,0.0,1,2,700
2632,20946.19251,69738,74,2.0,26,1.0,2,2,7589
2633,4462.997006,0,73,35.0,52,3.0,5,1,2363
2634,3964.151263,23474,102,5.0,21,0.0,1,2,1970
2635,4921.752296,0,70,28.0,29,0.0,8,2,2927
2636,4916.405552,0,67,17.0,21,0.0,4,2,2919
2637,28799.95415,33635,240,1.0,23,0.0,2,2,7848
2638,11365.26766,84910,95,4.0,69,0.0,2,1,6693
2639,5070.227097,0,69,8.0,24,0.0,6,2,3125
2640,4896.261605,0,139,5.0,29,0.0,1,2,2885
2641,5626.572446,59782,70,29.0,51,0.0,9,1,3841
2642,2540.407726,70125,64,21.0,77,0.0,1,1,534
2643,8595.146838,28441,73,10.0,98,0.0,2,2,5832
2644,2396.219292,0,66,6.0,71,2.0,1,1,230
2645,4858.067125,0,67,0.0,79,0.0,3,1,2812
2646,8558.038795,13908,116,12.0,74,2.0,8,2,5806
2647,8247.952072,49009,105,17.0,28,0.0,7,1,5578
2648,4443.736209,46384,113,33.0,93,0.0,1,1,2349
2649,9029.940704,0,138,23.0,93,0.0,3,2,6079
2650,2516.103555,88435,62,16.0,61,0.0,1,2,484
2651,3086.873854,19464,84,10.0,94,1.0,1,2,1378
2652,5927.389227,33561,152,6.0,30,0.0,1,1,4115
2653,61134.68307,0,198,2.0,75,0.0,2,2,8033
2654,4528.737362,90034,112,5.0,86,0.0,1,1,2436
2655,7227.120364,40153,61,1.0,99,0.0,2,1,4794
2656,2509.508795,0,71,20.0,48,0.0,1,2,471
2657,6769.324811,0,97,31.0,43,0.0,7,1,4540
2658,9015.819465,0,62,26.0,34,0.0,2,2,6070
2659,5405.518391,67241,68,22.0,6,1.0,9,2,3580
2660,2449.580048,0,69,20.0,44,0.0,1,1,336
2661,4542.405346,29875,119,9.0,36,1.0,1,1,2453
2662,5047.483378,81741,64,10.0,94,0.0,8,1,3093
2663,6575.451884,84146,82,0.0,79,0.0,7,2,4432
2664,7276.340609,0,108,11.0,84,2.0,3,2,4833
2665,6743.119265,0,199,6.0,37,0.0,1,1,4518
2666,4777.121596,0,62,15.0,80,0.0,3,1,2717
2667,5046.892442,29957,65,19.0,72,0.0,7,1,3092
2668,2944.180861,73601,73,10.0,42,0.0,1,1,1278
2669,2227.072755,27972,61,7.0,38,0.0,1,1,77
2670,9075.768214,37722,116,8.0,23,0.0,8,1,6102
2671,5907.151868,0,81,8.0,47,0.0,8,2,4096
2672,9028.307862,76514,112,19.0,0,0.0,3,1,6076
2673,8044.872393,71391,67,29.0,39,0.0,2,2,5429
2674,4268.618821,43209,110,12.0,16,0.0,1,2,2203
2675,2710.149379,0,73,14.0,66,0.0,1,1,869
2676,7582.113842,64801,64,23.0,19,0.0,2,2,5077
2677,8441.667084,50801,72,25.0,21,3.0,2,2,5719
2678,5744.229745,68987,71,11.0,40,0.0,6,1,3956
2679,12285.0473,0,183,29.0,65,2.0,7,1,6817
2680,3126.271893,34510,81,0.0,54,0.0,1,2,1409
2681,6366.225775,44368,80,5.0,72,0.0,3,1,4341
2682,10232.85415,22821,131,26.0,99,0.0,3,2,6466
2683,7492.162376,31723,62,23.0,53,0.0,2,1,5017
2684,9206.598256,24589,82,33.0,39,0.0,2,1,6162
2685,4429.193391,20868,112,14.0,11,0.0,1,2,2337
2686,5610.96434,77493,70,2.0,35,0.0,3,2,3822
2687,12128.4467,29431,103,29.0,35,0.0,2,1,6793
2688,2361.883909,18064,63,10.0,45,2.0,1,2,187
2689,24127.50402,14072,71,13.0,3,0.0,2,1,7727
2690,6990.691643,0,68,24.0,2,0.0,2,2,4664
2691,6919.016085,0,69,5.0,85,1.0,2,1,4624
2692,4990.343538,0,71,3.0,84,0.0,6,1,3014
2693,12298.6863,17101,113,1.0,88,0.0,2,2,6819
2694,5747.268347,23504,73,2.0,66,0.0,8,1,3964
2695,8886.610685,87094,113,20.0,17,1.0,5,1,6015
2696,7752.933281,41275,96,29.0,16,0.0,3,2,5217
2697,4739.861234,35039,61,7.0,87,0.0,8,1,2659
2698,4770.550911,12964,65,2.0,37,0.0,4,2,2705
2699,17712.20524,0,84,17.0,5,0.0,2,1,7408
2700,10972.06778,24164,137,2.0,40,0.0,5,1,6627
2701,3199.75316,0,87,3.0,43,0.0,1,1,1454
2702,2750.878284,93102,68,24.0,2,0.0,1,1,950
2703,3096.511217,21604,79,14.0,28,0.0,1,2,1390
2704,5049.689638,61080,66,7.0,41,2.0,9,1,3098
2705,2647.519741,37876,69,13.0,15,0.0,1,2,754
2706,2514.59196,43860,65,15.0,58,0.0,1,2,481
2707,11606.84868,45893,97,3.0,75,0.0,2,2,6720
2708,4768.955924,51144,61,28.0,32,1.0,9,1,2703
2709,7399.032079,0,101,28.0,34,0.0,6,1,4932
2710,9463.113263,69654,118,10.0,50,0.0,7,2,6266
2711,15251.57924,63287,127,5.0,84,0.0,2,1,7204
2712,7780.489322,87128,97,26.0,45,0.0,3,1,5241
2713,10193.77423,21119,128,1.0,79,0.0,4,1,6456
2714,11638.89947,25370,102,10.0,77,0.0,2,1,6730
2715,5885.335302,0,67,9.0,20,3.0,2,1,4076
2716,5827.409742,30228,73,28.0,44,0.0,5,2,4037
2717,22800.53543,68771,96,10.0,70,0.0,2,2,7680
2718,5970.816921,25125,81,12.0,91,1.0,3,2,4140
2719,9661.103686,0,135,1.0,98,0.0,9,1,6327
2720,6751.782327,42433,85,28.0,47,0.0,5,1,4527
2721,7326.544855,62338,92,9.0,61,0.0,4,2,4881
2722,6767.806751,39650,86,18.0,8,0.0,6,1,4538
2723,16301.9676,19614,85,21.0,32,0.0,2,2,7308
2724,8098.51111,0,123,22.0,25,0.0,6,1,5465
2725,2516.213745,48829,64,23.0,70,1.0,1,2,485
2726,5605.380417,21171,72,2.0,40,0.0,3,1,3815
2727,3690.698916,59016,92,3.0,65,0.0,1,1,1786
2728,2787.501453,62506,69,3.0,90,0.0,1,1,1017
2729,4920.77107,0,143,13.0,28,0.0,1,2,2925
2730,3031.587812,27435,76,9.0,6,0.0,1,1,1344
2731,5555.830205,74015,72,12.0,61,0.0,6,2,3755
2732,3722.368016,0,109,25.0,61,2.0,1,1,1812
2733,8591.604933,38984,73,27.0,38,0.0,2,2,5830
2734,3919.366722,66676,97,0.0,40,0.0,1,1,1946
2735,5123.196814,22338,67,9.0,37,1.0,9,2,3195
2736,16681.32634,55907,104,23.0,64,0.0,2,1,7339
2737,7842.377593,51001,99,13.0,49,1.0,3,2,5278
2738,4109.310394,0,62,0.0,23,0.0,8,1,2084
2739,3540.206231,62863,88,18.0,52,0.0,1,1,1687
2740,8257.666512,23815,73,4.0,47,0.0,2,1,5585
2741,2760.954751,34717,70,7.0,33,2.0,1,1,972
2742,2599.2896,33947,66,10.0,48,1.0,1,2,662
2743,8032.401911,27658,68,4.0,75,0.0,2,2,5420
2744,3963.394851,88701,99,7.0,4,0.0,1,2,1968
2745,11513.16291,0,64,26.0,72,0.0,2,2,6709
2746,2554.551152,0,70,19.0,27,0.0,1,2,572
2747,7792.067056,36776,65,21.0,21,0.0,2,1,5251
2748,2349.957291,0,70,21.0,5,0.0,1,2,172
