,customer lifetime value,income,monthly premium auto,months since last claim,months since policy inception,number of open complaints,number of policies,total claim amount,month
2111,2545.070274,71868,65,6.0,61,0.0,1,312.0,2
2112,2754.45676,79507,70,7.0,17,3.0,1,442.199439,2
2113,4462.997006,0,73,35.0,52,3.0,5,350.4,1
2114,4379.92784,40896,109,3.0,61,0.0,1,319.294289,1
2115,4879.713235,0,67,7.0,84,0.0,5,321.6,2
2116,7154.094304,28204,182,30.0,84,0.0,1,532.089467,1
2117,26511.60445,28773,229,14.0,72,0.0,2,1099.2,1
2118,4853.534204,0,65,24.0,53,0.0,3,468.0,1
2119,9102.902307,73759,114,2.0,25,3.0,6,547.2,2
2120,19504.4739,0,72,17.0,55,0.0,2,345.6,1
2121,5875.038074,55836,73,8.0,87,0.0,7,314.936185,1
2122,6646.749298,95815,82,6.0,95,0.0,3,393.6,2
2123,2393.1169,22981,69,30.0,8,0.0,1,16.80116,1
2124,10298.38586,64825,129,1.0,78,0.0,4,359.484342,1
2125,14413.37774,56457,73,27.0,68,0.0,2,138.460771,2
2126,2004.350666,0,66,16.0,35,4.0,1,316.8,2
2127,8630.053943,24065,111,30.0,1,0.0,5,532.8,1
2128,7704.95848,30366,101,25.0,13,2.0,3,484.8,2
2129,5350.367001,58357,137,27.0,76,2.0,1,708.220713,1
2130,5931.28489,56617,74,18.0,24,0.0,3,355.2,2
2131,14941.90379,22978,190,8.0,53,0.0,4,912.0,2
2132,6446.706674,55037,80,20.0,88,1.0,8,481.823284,2
2133,8467.369513,0,122,2.0,73,0.0,5,1100.088685,1
2134,3697.04094,0,113,3.0,91,0.0,1,813.6,2
2135,6271.315156,94880,79,18.0,73,3.0,3,347.595108,1
2136,2551.226692,79751,63,15.0,67,0.0,1,392.235698,1
2137,2643.71574,0,82,14.0,56,3.0,1,393.6,2
2138,4025.095533,0,119,29.0,54,2.0,1,571.2,2
2139,4606.26977,0,72,8.0,14,2.0,8,518.4,2
2140,13466.92071,11432,119,11.0,9,0.0,2,571.2,2
2141,2588.860221,46168,65,1.0,7,0.0,1,312.0,2
2142,8275.900104,48197,106,10.0,61,0.0,6,508.8,1
2143,9934.865795,56379,125,0.0,59,1.0,8,600.0,2
2144,8701.363763,0,122,8.0,32,0.0,6,684.851797,2
2145,17429.87777,41775,109,11.0,80,0.0,2,104.672657,1
2146,2734.514945,92157,69,19.0,33,0.0,1,270.381385,1
2147,8264.747863,42045,103,7.0,12,0.0,3,40.839965,2
2148,2853.600347,87455,71,10.0,46,0.0,1,329.238904,1
2149,7756.307652,0,74,24.0,63,0.0,2,532.8,2
2150,4657.159469,18024,65,13.0,1,0.0,3,312.0,1
2151,5860.01804,38684,74,1.0,22,0.0,6,376.760016,1
2152,2637.602689,54378,66,16.0,30,0.0,1,316.8,1
2153,3847.352801,23459,96,17.0,19,0.0,1,185.070399,2
2154,4734.257944,0,67,7.0,75,0.0,5,747.458052,1
2155,8178.521899,0,112,17.0,29,0.0,7,806.4,2
2156,5780.182197,51066,74,23.0,0,0.0,8,787.993313,2
2157,6766.558551,20046,87,15.0,59,0.0,3,417.6,2
2158,7713.494046,45506,66,16.0,32,2.0,2,316.8,2
2159,8401.788653,0,124,15.0,86,0.0,8,595.2,1
2160,3801.750407,33043,95,15.0,90,0.0,1,456.0,1
2161,3324.551776,0,92,13.0,17,0.0,1,441.6,1
2162,2710.918992,0,76,11.0,38,0.0,1,547.2,2
2163,11243.90285,66146,96,2.0,38,0.0,2,250.697824,2
2164,2393.915369,0,70,24.0,10,0.0,1,425.266308,1
2165,6005.214792,26876,76,17.0,72,0.0,8,364.8,1
2166,10926.69497,29418,274,23.0,31,0.0,1,1972.8,1
2167,33451.7935,85689,92,5.0,8,0.0,2,237.946822,2
2168,25763.41423,78804,71,35.0,93,0.0,2,389.636991,1
2169,4931.258363,0,73,24.0,47,0.0,3,525.6,2
2170,5285.118669,40783,67,13.0,43,1.0,9,321.6,1
2171,10359.01985,84583,65,6.0,50,0.0,2,238.868659,2
2172,12883.81001,34148,109,27.0,30,0.0,2,451.566751,2
2173,7200.664877,0,66,16.0,77,0.0,2,316.8,1
2174,3919.366722,66676,97,0.0,40,0.0,1,558.099357,1
2175,8286.964421,40001,70,26.0,7,0.0,2,142.567008,2
2176,14980.04626,0,222,26.0,50,0.0,8,1123.485329,1
2177,2781.589027,0,74,8.0,13,0.0,1,532.8,2
2178,5979.724161,57693,76,16.0,56,0.0,3,547.2,2
2179,5061.757902,0,68,19.0,16,0.0,8,326.4,2
2180,2128.621329,0,65,19.0,54,2.0,1,312.0,1
2181,2537.929538,25506,65,10.0,16,0.0,1,312.0,1
2182,2111.993329,0,74,5.0,75,4.0,1,369.822544,1
2183,3479.137523,0,104,13.0,29,0.0,1,499.2,1
2184,4879.442929,58580,61,5.0,53,0.0,3,292.8,2
2185,9409.143498,76847,118,16.0,52,0.0,3,31.58501,2
2186,5737.233278,56455,73,17.0,5,2.0,8,350.4,1
2187,5625.307768,97095,70,4.0,8,0.0,5,208.035411,2
2188,7212.523911,0,97,26.0,25,0.0,3,498.779439,1
2189,7868.165983,57340,67,7.0,19,0.0,2,159.391681,1
2190,3964.730745,60817,103,3.0,79,1.0,1,494.4,1
2191,2305.238251,0,62,14.0,81,0.0,1,297.6,2
2192,2764.493659,61085,70,27.0,34,1.0,1,336.0,1
2193,14696.63549,45345,125,0.0,73,0.0,2,600.0,1
2194,2797.759849,63223,71,3.0,72,0.0,1,397.622116,1
2195,8105.996039,20815,110,7.0,35,0.0,9,528.0,2
2196,9283.737773,24314,235,20.0,60,0.0,1,1128.0,1
2197,2141.750757,0,61,5.0,90,0.0,1,437.040616,2
2198,33473.34946,33190,106,18.0,95,0.0,2,508.8,1
2199,4737.841289,63977,118,10.0,78,0.0,1,32.83059,1
2200,5926.729379,23091,96,28.0,90,5.0,5,460.8,1
2201,2637.942355,63422,66,8.0,68,0.0,1,355.922452,1
2202,10629.33736,56598,88,29.0,29,0.0,2,92.966783,2
2203,3155.45562,36706,80,19.0,67,0.0,1,488.296267,1
2204,6265.343299,0,84,18.0,25,1.0,4,481.025786,1
2205,9824.745841,23923,82,29.0,61,1.0,2,393.6,1
2206,7164.395543,46623,91,1.0,53,0.0,3,436.8,2
2207,5764.784159,22134,72,13.0,81,0.0,3,445.879224,1
2208,8509.019846,56481,106,7.0,17,0.0,3,273.250112,1
2209,8564.768226,95697,107,29.0,29,0.0,9,178.006524,2
2210,8635.4035,13129,117,15.0,93,0.0,6,700.901632,2
2211,5789.352696,75845,72,2.0,71,0.0,6,73.848672,2
2212,7372.230729,74335,187,3.0,4,0.0,1,896.436023,1
2213,8509.850887,26057,74,3.0,63,0.0,2,523.888845,1
2214,4362.772279,0,65,11.0,46,0.0,3,468.0,1
2215,7200.664877,0,66,16.0,77,0.0,2,316.8,1
2216,3245.332058,46435,82,13.0,20,0.0,1,350.325879,2
2217,4344.99018,0,63,21.0,27,0.0,4,462.63613,1
2218,7755.209719,0,110,7.0,90,0.0,5,528.0,1
2219,6846.150323,0,95,13.0,20,0.0,5,456.0,1
2220,3342.177957,0,91,8.0,60,0.0,1,436.8,1
2221,18767.55161,0,111,13.0,55,0.0,2,900.14526,1
2222,2432.958093,28519,61,9.0,94,0.0,1,111.865326,1
2223,16172.94049,64388,68,9.0,46,0.0,2,12.394834,1
2224,5297.918924,66203,66,15.0,38,0.0,8,130.697268,2
2225,3459.230941,0,96,6.0,8,0.0,1,460.8,1
2226,2921.681366,0,80,10.0,81,0.0,1,739.310493,1
2227,5926.957452,0,84,19.0,26,2.0,4,403.2,1
2228,6005.214792,26876,76,17.0,72,0.0,8,364.8,1
2229,5775.517825,0,76,20.0,17,0.0,6,784.611446,2
2230,6057.07208,27681,83,13.0,62,0.0,9,398.4,2
2231,2576.455597,26854,66,31.0,70,0.0,1,475.2,1
2232,4762.156975,36529,118,6.0,41,0.0,1,255.005116,2
2233,2582.408525,76731,64,2.0,68,0.0,1,201.455005,2
2234,2616.613903,72302,66,6.0,27,0.0,1,316.8,2
2235,8291.659086,85132,106,0.0,60,5.0,3,501.134524,1
2236,10828.37347,11033,97,27.0,18,0.0,2,511.120131,1
2237,5225.253777,67423,65,24.0,0,0.0,9,293.308765,2
2238,2693.663643,29038,69,14.0,61,0.0,1,56.351667,1
2239,4213.918619,12160,109,5.0,34,0.0,1,489.411833,1
2240,2436.397813,0,67,16.0,92,0.0,1,399.0564,2
2241,7054.776317,0,207,32.0,96,0.0,1,1490.4,1
2242,21123.1166,0,69,15.0,9,0.0,2,496.8,2
2243,2695.182419,32720,67,13.0,12,0.0,1,321.6,2
2244,5674.381244,26225,72,18.0,25,1.0,7,320.777404,2
2245,3837.357574,23051,99,31.0,86,0.0,1,475.2,1
2246,13755.54279,15340,121,12.0,47,0.0,2,686.501976,1
2247,2758.329817,22158,74,8.0,92,0.0,1,355.2,1
2248,2772.839235,37038,71,6.0,97,1.0,1,9.071305,2
2249,3508.905811,23629,88,15.0,81,0.0,1,633.6,1
2250,2619.337376,78618,66,7.0,56,0.0,1,225.578841,2
2251,8581.637267,66466,71,20.0,35,0.0,2,293.016168,1
2252,9114.276632,85942,116,16.0,36,2.0,5,79.340118,2
2253,3301.518961,0,89,10.0,83,0.0,1,427.2,1
2254,20957.60504,0,118,29.0,45,0.0,2,566.4,1
2255,4874.0748,0,68,10.0,36,0.0,7,609.323227,1
2256,2989.912494,0,83,23.0,11,0.0,1,398.4,1
2257,2633.011837,21861,69,3.0,11,0.0,1,348.278032,1
2258,2242.244448,0,65,18.0,48,0.0,1,85.612463,1
2259,2464.707849,31056,63,5.0,46,0.0,1,302.4,2
2260,2553.672212,73935,64,13.0,29,1.0,1,72.071195,2
2261,5887.182043,62773,73,19.0,57,0.0,9,80.669257,2
2262,7675.871354,89586,63,28.0,40,1.0,2,302.4,2
2263,5719.785738,54585,71,33.0,39,1.0,3,340.8,1
2264,7350.182328,0,108,7.0,54,0.0,4,777.6,2
2265,23706.11337,0,96,12.0,35,1.0,2,844.481918,2
2266,2404.459452,45949,62,0.0,70,0.0,1,110.556062,2
2267,5633.531703,90289,71,9.0,10,1.0,3,22.193348,1
2268,6403.577368,28095,82,18.0,2,0.0,8,393.6,1
2269,2803.916726,23220,74,3.0,73,0.0,1,251.334247,1
2270,7902.681227,0,106,21.0,25,0.0,9,634.396608,1
2271,7689.714281,0,73,3.0,73,0.0,2,617.705323,1
2272,7743.918426,96961,64,24.0,99,0.0,2,81.377259,1
2273,4170.687348,29462,107,28.0,23,1.0,1,513.6,1
2274,3265.156348,25820,82,10.0,69,0.0,1,393.6,1
2275,3351.567048,29160,87,25.0,62,0.0,1,417.6,1
2276,6990.917824,22568,88,31.0,63,0.0,6,422.4,1
2277,10978.7834,92914,136,24.0,55,0.0,8,979.2,2
2278,9490.406534,0,137,34.0,77,0.0,4,657.6,1
2279,6035.086336,29587,76,25.0,4,0.0,3,422.024661,2
2280,7268.736958,24445,63,18.0,15,0.0,2,302.4,2
2281,16468.22079,0,63,4.0,52,0.0,2,685.12694,1
2282,5563.771927,35398,71,26.0,41,0.0,7,340.8,1
2283,5251.968272,41991,67,14.0,75,0.0,3,88.382536,1
2284,7098.91414,0,70,18.0,99,0.0,2,349.783046,2
2285,2729.126448,66900,68,15.0,20,0.0,1,326.4,2
2286,5364.469352,53562,135,24.0,35,0.0,1,589.628918,2
2287,8304.688878,0,122,22.0,14,2.0,9,681.328474,2
2288,11281.52451,86195,139,12.0,10,0.0,3,601.667902,2
2289,8673.587,43963,110,25.0,59,0.0,7,528.0,1
2290,2679.686625,84450,68,18.0,12,0.0,1,291.257059,1
2291,16706.11699,63933,70,35.0,98,0.0,2,424.883448,2
2292,9783.628981,0,136,33.0,21,0.0,5,979.2,2
2293,2379.741171,0,67,16.0,90,0.0,1,494.946438,2
2294,5570.21583,85718,139,4.0,98,1.0,1,540.173933,1
2295,10477.67631,45259,138,1.0,27,0.0,4,272.217171,2
2296,5536.386959,52220,70,17.0,42,1.0,5,336.0,1
2297,3861.486269,93272,95,3.0,54,0.0,1,281.110788,1
2298,5325.724541,0,73,17.0,44,0.0,7,496.474767,2
2299,36229.40842,22220,105,29.0,46,0.0,2,22.45383,1
2300,2487.358049,22331,64,11.0,12,0.0,1,61.20919,1
2301,2725.356404,36650,69,2.0,70,1.0,1,56.60333,1
2302,29412.2893,0,107,0.0,62,0.0,2,513.6,1
2303,12941.89193,52369,110,34.0,49,1.0,2,528.0,1
2304,2436.839358,0,65,34.0,84,0.0,1,149.241472,2
2305,7295.332712,34062,91,23.0,51,0.0,3,603.350571,2
2306,4165.396419,0,116,2.0,97,0.0,1,556.8,2
2307,13599.92487,22775,184,6.0,10,0.0,3,883.2,2
2308,7462.926263,70263,93,30.0,66,0.0,5,7.345946,1
2309,13502.63148,57222,112,3.0,88,1.0,2,297.187468,2
2310,31803.30779,25663,114,20.0,89,0.0,2,663.131089,1
2311,2427.770513,24409,62,4.0,13,0.0,1,297.6,1
2312,3531.039178,26884,89,11.0,84,0.0,1,238.132215,2
2313,5161.789881,0,70,6.0,24,0.0,6,469.491537,2
2314,8132.702789,36737,102,13.0,20,0.0,8,512.861063,1
2315,7199.645715,63328,89,19.0,19,0.0,9,427.2,1
2316,5894.907375,39381,74,6.0,55,1.0,7,355.2,2
2317,3223.217276,0,91,35.0,12,1.0,1,655.2,2
2318,9414.119587,20455,84,14.0,40,2.0,2,564.922034,1
2319,2450.625315,61883,62,11.0,62,0.0,1,18.077998,1
2320,5522.524223,85609,136,22.0,17,0.0,1,652.8,1
2321,8997.040244,54230,112,10.0,21,0.0,9,537.6,1
2322,4510.542608,84300,111,13.0,0,0.0,1,202.22495,2
2323,16261.16768,41671,136,15.0,30,0.0,2,570.388228,2
2324,3644.833554,82477,90,1.0,69,0.0,1,432.0,1
2325,6864.647514,96832,85,19.0,23,0.0,3,408.0,2
2326,17625.53763,77803,63,30.0,18,0.0,2,217.554695,1
2327,3907.028747,0,109,2.0,8,0.0,1,666.042098,1
2328,8693.631249,17453,118,12.0,70,1.0,9,566.4,2
2329,3531.348165,0,98,23.0,46,0.0,1,958.502743,2
2330,2310.882998,0,64,12.0,24,0.0,1,460.8,1
2331,18269.53692,0,127,18.0,97,0.0,2,609.6,1
2332,2728.842912,40516,70,9.0,75,0.0,1,336.0,1
2333,7834.151482,36094,99,28.0,50,1.0,5,456.50357,1
2334,2552.226197,35149,64,26.0,33,0.0,1,120.477298,2
2335,3007.386248,0,80,31.0,67,0.0,1,16.524885,2
2336,5320.614976,32116,132,10.0,42,0.0,1,277.351026,1
2337,19884.91592,63755,62,28.0,40,0.0,2,291.860708,1
2338,3738.436222,27208,102,10.0,65,0.0,1,489.6,2
2339,3873.647046,28142,105,18.0,50,0.0,1,701.708239,1
2340,24127.50402,14072,71,13.0,3,0.0,2,511.2,1
2341,8418.573784,0,115,21.0,62,0.0,9,552.0,2
2342,8370.401649,77512,104,2.0,5,0.0,6,433.608534,1
2343,2393.915369,0,70,24.0,10,0.0,1,425.266308,1
2344,8688.754812,59098,110,31.0,73,0.0,3,665.931223,1
2345,3491.741616,0,104,30.0,88,0.0,1,748.8,1
2346,8355.512557,49564,105,8.0,29,0.0,5,661.608936,2
2347,34611.37896,20090,109,10.0,59,0.0,2,523.2,1
2348,3829.278604,19240,99,25.0,69,0.0,1,475.2,1
2349,7540.390159,0,68,24.0,42,0.0,2,519.757811,1
2350,7258.634662,88082,61,10.0,45,1.0,2,218.779614,1
2351,3059.182181,0,88,5.0,85,0.0,1,989.200247,2
2352,5406.876611,27166,71,29.0,51,0.0,5,340.8,1
2353,16675.89616,57844,85,16.0,31,1.0,2,408.0,1
2354,5802.065978,97541,72,22.0,1,0.0,3,389.185006,1
2355,5971.313496,52018,78,17.0,37,3.0,7,374.4,1
2356,2444.329535,83800,62,11.0,44,0.0,1,196.155575,2
2357,6264.6336,0,89,5.0,16,0.0,3,850.175941,2
2358,8639.088723,62082,72,15.0,57,0.0,2,91.036967,2
2359,23554.392,31157,100,23.0,49,0.0,2,444.530425,2
2360,5583.830065,32403,71,31.0,47,0.0,9,97.410282,1
2361,23895.6779,0,98,0.0,57,0.0,2,705.6,2
2362,2335.878238,22087,61,29.0,3,2.0,1,292.8,1
2363,13865.83107,53484,70,12.0,12,0.0,2,333.051529,2
2364,4686.469674,58089,118,31.0,83,0.0,1,566.4,2
2365,3323.092454,70410,83,25.0,13,0.0,1,131.828507,1
2366,5480.104065,58651,71,6.0,95,0.0,3,472.599683,2
2367,3167.658442,0,92,20.0,50,0.0,1,662.4,1
2368,11009.13049,51643,283,16.0,43,0.0,1,1358.4,1
2369,2379.825871,69202,61,33.0,12,0.0,1,292.8,2
2370,13211.01092,74656,111,0.0,6,0.0,2,504.365927,1
2371,4846.322223,0,72,31.0,75,0.0,9,518.4,1
2372,8838.085637,82664,114,24.0,10,3.0,9,133.425609,1
2373,8201.330033,81785,67,12.0,44,0.0,2,321.6,2
2374,2602.650842,41958,66,15.0,49,1.0,1,206.818326,1
2375,21423.63723,0,65,9.0,31,0.0,2,312.0,1
2376,5569.456156,53565,71,27.0,34,1.0,6,340.8,2
2377,31269.27308,90289,99,4.0,88,3.0,2,164.496171,2
2378,3311.15793,21246,83,19.0,51,0.0,1,398.4,2
2379,4617.838205,41167,118,16.0,4,0.0,1,554.957693,1
2380,2570.190941,69446,64,23.0,32,1.0,1,26.731452,2
2381,6689.022728,56980,84,33.0,70,0.0,7,599.000883,2
2382,6863.124573,25352,173,10.0,65,0.0,1,830.4,1
2383,9585.501257,26432,88,19.0,89,3.0,2,422.4,2
2384,20003.14091,33901,84,11.0,19,1.0,2,145.990089,1
2385,4170.340729,90310,104,9.0,39,0.0,1,166.355491,2
2386,18504.2801,91268,229,32.0,62,0.0,5,737.737825,2
2387,2534.306443,21606,71,21.0,22,3.0,1,340.8,2
2388,5345.201117,55571,135,4.0,46,0.0,1,904.813121,1
2389,8555.887254,0,81,6.0,49,0.0,2,583.2,1
2390,10094.13003,32046,127,28.0,23,0.0,4,475.599472,1
2391,5553.521059,96587,138,31.0,99,0.0,1,749.244062,1
2392,4595.043966,0,64,16.0,62,0.0,6,460.8,1
2393,4014.453113,37384,99,9.0,17,0.0,1,475.2,1
2394,9075.768214,37722,116,8.0,23,0.0,8,158.077504,1
2395,9384.654502,25370,116,21.0,64,0.0,3,556.8,1
2396,6369.262355,34498,83,30.0,72,0.0,7,398.4,1
2397,23813.52051,88680,66,5.0,66,0.0,2,201.762191,1
2398,6418.24871,46648,81,8.0,26,0.0,7,123.576765,1
2399,5811.996703,58643,74,33.0,58,0.0,3,329.46648,2
2400,9384.475767,0,133,7.0,42,0.0,4,957.6,2
2401,5332.462694,68931,66,32.0,30,0.0,7,309.577946,2
2402,16468.22079,0,63,4.0,52,0.0,2,685.12694,1
2403,5479.555081,56005,68,31.0,30,1.0,3,326.4,1
2404,5666.867962,53907,71,1.0,52,0.0,9,189.907577,1
2405,2719.506996,14030,72,11.0,3,0.0,1,345.6,1
2406,3832.118106,15192,100,1.0,7,0.0,1,480.0,2
2407,8596.567628,25785,112,8.0,22,1.0,4,537.6,1
2408,5182.393447,44820,133,12.0,62,3.0,1,336.13217,1
2409,5206.761563,21594,71,16.0,23,3.0,3,340.8,1
2410,9764.945308,0,98,24.0,11,1.0,2,705.6,2
2411,12731.95161,40870,105,3.0,56,0.0,2,504.0,1
2412,4078.023331,0,116,18.0,86,0.0,1,835.2,1
2413,8417.004401,24285,111,6.0,10,0.0,7,1257.527908,1
2414,17793.60797,0,118,26.0,43,0.0,2,1118.990694,2
2415,4745.680421,0,63,23.0,88,0.0,3,523.337427,1
2416,4250.282624,0,61,17.0,1,1.0,7,292.8,1
2417,3096.511217,21604,79,14.0,28,0.0,1,379.2,2
2418,5504.139033,0,73,18.0,45,0.0,5,350.4,2
2419,2121.647053,0,62,11.0,45,0.0,1,446.4,1
2420,6179.699689,0,86,12.0,96,0.0,8,412.8,2
2421,14084.48944,0,208,22.0,92,0.0,3,2270.508697,2
2422,5224.328801,83389,65,5.0,57,0.0,3,209.25613,1
2423,4729.593583,29414,64,2.0,32,0.0,3,71.303109,1
2424,4731.366975,30686,61,22.0,45,0.0,3,19.938981,1
2425,8054.982035,75531,102,2.0,13,0.0,4,489.6,1
2426,5267.760257,39722,133,9.0,62,0.0,1,638.4,2
2427,7325.892726,52920,93,18.0,95,0.0,3,1101.05432,1
2428,2752.65503,81280,68,6.0,47,0.0,1,308.349562,2
2429,18591.54967,14209,62,34.0,36,0.0,2,297.6,1
2430,2933.960426,0,83,2.0,62,0.0,1,199.851201,1
2431,6285.019179,0,172,5.0,33,0.0,1,825.6,1
2432,7516.831717,31477,94,22.0,77,0.0,3,146.950756,2
2433,2388.949198,0,65,8.0,5,0.0,1,455.644704,2
2434,4590.811214,28354,118,33.0,20,0.0,1,320.327775,2
2435,5770.684097,0,83,21.0,67,0.0,8,946.345269,2
2436,27789.69235,33806,89,32.0,59,0.0,2,395.729716,1
2437,8743.852187,99517,109,2.0,93,0.0,3,239.905208,2
2438,15467.78904,77517,129,19.0,20,0.0,2,98.921782,1
2439,21590.44235,62477,183,7.0,75,0.0,2,40.287304,2
2440,3008.099115,80681,74,31.0,12,0.0,1,355.2,1
2441,8408.308374,84091,105,18.0,48,0.0,9,380.560266,2
2442,9124.600015,99368,113,34.0,6,0.0,3,82.427785,1
2443,7374.077921,0,110,19.0,87,4.0,3,528.0,1
2444,2551.226692,79751,63,15.0,67,0.0,1,392.235698,1
2445,10408.96865,20228,101,3.0,43,1.0,2,523.815839,2
2446,7785.004214,44897,99,22.0,46,1.0,7,580.72531,2
2447,5442.744248,25884,69,18.0,36,3.0,9,292.274846,2
2448,9322.08512,70435,116,0.0,50,0.0,4,67.881546,2
2449,7582.113842,64801,64,23.0,19,0.0,2,268.471802,2
2450,2587.107864,27861,65,22.0,67,0.0,1,312.0,2
2451,4831.421687,23228,64,4.0,0,1.0,6,307.2,2
2452,3730.144916,75132,93,7.0,33,2.0,1,446.4,1
2453,7536.070851,69674,62,14.0,18,1.0,2,297.6,1
2454,3884.8552,0,114,35.0,9,0.0,1,851.031598,1
2455,2916.41746,85210,74,23.0,76,0.0,1,100.517679,2
2456,2867.312197,23376,78,19.0,18,0.0,1,374.4,1
2457,5050.826183,0,69,16.0,45,0.0,6,72.852047,2
2458,3945.588049,0,105,2.0,54,0.0,1,933.212749,1
2459,6622.05254,80979,84,32.0,27,2.0,3,25.961213,1
2460,17109.39447,87139,213,18.0,27,0.0,3,363.865389,1
2461,2721.749756,22885,73,20.0,46,0.0,1,386.245297,2
2462,6991.248087,19019,186,7.0,46,0.0,1,1003.050834,2
2463,6165.557517,0,88,12.0,54,0.0,6,653.65668,1
2464,13355.48637,34495,113,27.0,29,0.0,2,389.673944,1
2465,4984.618655,86305,62,1.0,99,0.0,5,80.73124,1
2466,5234.780561,0,73,7.0,60,0.0,3,794.874636,2
2467,5524.310373,70360,69,0.0,66,0.0,8,331.2,1
2468,8100.243093,89420,67,3.0,83,0.0,2,212.455137,1
2469,4741.808942,0,65,2.0,73,0.0,8,731.289267,1
2470,4739.297046,0,76,28.0,55,5.0,3,38.792481,1
2471,8595.982289,94242,71,35.0,7,1.0,2,41.229484,1
2472,8750.222052,34695,113,1.0,60,0.0,5,100.323765,1
2473,5960.581363,47945,74,32.0,39,0.0,3,128.43823,2
2474,6439.779016,47412,81,10.0,39,0.0,7,421.824276,1
2475,21850.34627,48107,190,6.0,34,2.0,2,912.0,2
2476,20395.96875,92850,104,3.0,28,1.0,2,499.2,2
2477,4335.353131,86096,108,30.0,1,0.0,1,518.4,2
2478,5450.573438,76389,68,5.0,86,0.0,7,262.00129,2
2479,7472.672033,44385,97,6.0,31,0.0,7,465.6,1
2480,4860.62003,25854,68,24.0,37,0.0,9,396.284835,1
2481,5239.890913,27978,69,3.0,21,1.0,7,447.911255,1
2482,7292.913911,0,98,3.0,70,0.0,8,470.4,2
2483,5928.748528,40531,74,17.0,32,0.0,9,30.567357,1
2484,6277.844624,21024,82,32.0,8,1.0,9,450.129276,1
2485,31516.5084,0,125,23.0,4,0.0,2,626.411563,2
2486,5207.640754,21952,66,20.0,31,0.0,6,316.8,1
2487,11960.47577,52436,76,3.0,38,0.0,2,109.476994,2
2488,7955.442668,0,69,11.0,5,0.0,2,331.2,2
2489,8109.364607,32314,68,17.0,77,0.0,2,326.4,2
2490,14230.3242,78046,119,22.0,91,2.0,2,759.119999,2
2491,2249.874803,0,62,6.0,2,0.0,1,297.6,2
2492,22986.15393,84831,192,13.0,37,0.0,2,1336.931716,1
2493,12357.11512,0,182,4.0,34,0.0,5,1953.87972,1
2494,5789.8509,77221,71,2.0,49,0.0,7,259.591385,1
2495,7228.005386,25926,61,28.0,68,0.0,2,292.8,1
2496,4669.22664,76157,116,15.0,80,0.0,1,556.8,2
2497,2433.913419,0,72,28.0,29,0.0,1,345.6,1
2498,17441.6378,80969,217,1.0,80,0.0,3,1041.6,1
2499,2030.783687,0,64,0.0,8,1.0,1,731.479725,1
2500,6732.970948,0,62,10.0,31,0.0,2,446.4,1
2501,5158.576449,25963,66,11.0,35,0.0,9,298.954932,1
2502,9095.049868,37937,116,11.0,42,0.0,5,556.8,1
2503,6371.320461,23797,81,10.0,57,0.0,3,388.8,1
2504,3538.059456,0,67,12.0,67,5.0,7,321.6,1
2505,5764.862315,40238,73,17.0,88,1.0,9,350.4,2
2506,9343.198788,75909,117,23.0,77,0.0,3,561.6,2
2507,4984.618655,86305,62,1.0,99,0.0,5,80.73124,1
2508,8622.835375,97361,73,6.0,85,0.0,2,350.4,2
2509,20477.10841,58317,73,0.0,56,0.0,2,350.4,1
2510,2545.518369,29250,64,27.0,30,0.0,1,308.240792,2
2511,4772.943848,20993,133,35.0,90,0.0,1,638.4,2
2512,4379.770178,47747,111,31.0,76,0.0,1,165.588524,2
2513,2592.437797,72421,65,8.0,23,0.0,1,312.0,1
2514,9012.922138,67840,112,34.0,56,0.0,5,83.240006,1
2515,6411.117312,13088,82,29.0,77,0.0,3,393.6,2
2516,9007.431501,41539,116,11.0,35,0.0,3,556.8,2
2517,7304.395148,41025,92,22.0,92,0.0,6,20.374393,2
2518,9468.509337,0,88,6.0,47,0.0,2,633.6,2
2519,11638.89947,25370,102,10.0,77,0.0,2,489.6,1
2520,5294.28379,61687,67,13.0,17,0.0,3,120.128737,1
2521,5847.415237,23496,77,17.0,88,0.0,8,13.164097,1
2522,5067.002561,89703,126,6.0,54,0.0,1,601.983113,2
2523,14024.35839,81872,115,10.0,55,0.0,2,256.43803,2
2524,7228.993348,53214,91,21.0,76,0.0,3,436.8,1
2525,8838.085637,82664,114,24.0,10,3.0,9,133.425609,1
2526,34090.03598,51840,94,10.0,75,0.0,2,33.747903,1
2527,7618.442045,41900,63,0.0,34,0.0,2,170.496071,2
2528,4811.740943,0,68,34.0,37,0.0,6,619.07199,2
2529,2639.982596,69819,66,24.0,20,0.0,1,21.00736,2
2530,4344.524462,48054,109,2.0,64,0.0,1,523.2,2
2531,2471.145145,65176,62,24.0,32,0.0,1,297.6,1
2532,6798.272436,32517,94,11.0,53,3.0,3,451.2,1
2533,8658.863813,62464,109,23.0,45,0.0,4,400.181882,2
2534,4115.577437,52405,103,2.0,27,0.0,1,494.4,2
2535,4491.909095,0,63,16.0,5,0.0,5,302.4,1
2536,6575.53817,10517,92,14.0,65,0.0,3,441.540848,2
2537,10506.88413,37934,137,2.0,58,1.0,8,385.440163,2
2538,2861.717418,90083,71,23.0,47,0.0,1,181.689191,2
2539,8622.835375,97361,73,6.0,85,0.0,2,350.4,2
2540,5498.940679,22520,73,17.0,64,0.0,3,350.4,2
2541,4742.106389,63891,119,13.0,13,0.0,1,7.651121,1
